"SAGDP9S Real GDP by state 1/"
"(millions of chained 1997 dollars)" 
"Bureau of Economic Analysis" 
"State or DC"
"GeoFips","GeoName","LineCode","Description","1995","1996","1997"
"18000","Indiana","57","      Services",24488.4,25339.2,26951.1
"18000","Indiana","58","          Hotels and other lodging places",628.0,657.8,708.0
"18000","Indiana","59","          Personal services",1118.9,1127.7,1101.3
"18000","Indiana","60","          Business services 4/",4291.3,4475.8,4772.2
"18000","Indiana","61","          Automotive repair, services, and parking",1390.0,1470.9,1534.5
"18000","Indiana","62","          Miscellaneous repair services",500.2,499.5,519.5
"18000","Indiana","63","          Motion pictures",144.8,142.3,140.2
"18000","Indiana","64","          Amusement and recreation services",784.8,975.5,1436.3
"18000","Indiana","65","          Health services",9242.0,9340.0,9668.4
"18000","Indiana","66","          Legal services",1177.7,1197.1,1264.7
"18000","Indiana","67","          Educational services",971.7,970.3,989.6
"18000","Indiana","68","          Social services",811.8,830.7,864.6
"18000","Indiana","69","          Membership organizations",1112.0,1150.0,1304.8
"18000","Indiana","70","          Other services 4/",2166.7,2360.0,2513.1
"18000","Indiana","71","          Private households",146.5,140.5,134.0
"18000","Indiana","72","  Government and government enterprises",16241.8,16598.7,16483.7
"18000","Indiana","73","      Federal civilian",2914.4,2770.2,2516.9
"18000","Indiana","74","      Military",559.6,496.3,484.0
"18000","Indiana","75","      State and local",12770.8,13332.6,13482.8
"18000","Indiana","","Addenda:","","",""
"18000","Indiana","76","  Electronic equipment and instruments 5/",4309.8,4311.2,4953.9
"18000","Indiana","77","  Depository and nondepository institutions 6/",4379.6,4380.6,4190.5
"18000","Indiana","78","  Business services and other services 7/",6456.4,6835.9,7285.2
"19000","Iowa","1","All industry total",74568.3,78834.1,83113.2
"19000","Iowa","2","  Private industries",65688.1,69786.5,73970.1
"19000","Iowa","3","      Agriculture, forestry, and fishing",3550.6,5255.2,5485.0
"19000","Iowa","4","          Farms",3151.7,4816.8,5042.6
"19000","Iowa","5","          Agricultural services, forestry, and fishing",414.2,439.8,442.4
"19000","Iowa","6","      Mining",174.2,191.6,209.2
"19000","Iowa","7","          Metal mining",0.0,0.0,0.0
"19000","Iowa","8","          Coal mining",0.0,0.0,0.0
"19000","Iowa","9","          Oil and gas extraction",1.6,0.7,0.3
"19000","Iowa","10","          Nonmetallic minerals, except fuels",172.7,191.0,209.0
"19000","Iowa","11","      Construction",3117.1,3294.3,3315.1
"19000","Iowa","12","      Manufacturing",17381.3,17999.0,20297.2
"19000","Iowa","13","          Durable goods manufacturing",9005.8,9804.8,11489.0
"19000","Iowa","14","              Lumber and wood products",485.6,507.4,616.7
"19000","Iowa","15","              Furniture and fixtures",276.7,361.0,351.1
"19000","Iowa","16","              Stone, clay, and glass products",472.3,510.5,646.3
"19000","Iowa","17","              Primary metal industries",697.4,547.3,719.9
"19000","Iowa","18","              Fabricated metal products",1012.7,1074.2,1203.2
"19000","Iowa","19","              Industrial machinery and equipment",3081.7,3398.6,3809.9
"19000","Iowa","20","              Electronic and other electric equipment 2/",1749.1,2071.1,2737.3
"19000","Iowa","21","              Motor vehicles and equipment",808.9,771.5,785.1
"19000","Iowa","22","              Other transportation equipment",113.7,258.6,246.5
"19000","Iowa","23","              Instruments and related products 2/",63.7,59.6,50.6
"19000","Iowa","24","              Miscellaneous manufacturing industries",276.5,252.8,322.5
"19000","Iowa","25","          Nondurable goods manufacturing",8437.8,8206.3,8808.2
"19000","Iowa","26","              Food and kindred products",4304.8,3850.9,4115.2
"19000","Iowa","27","              Tobacco products",0.0,0.0,0.0
"19000","Iowa","28","              Textile mill products",26.1,28.5,26.0
"19000","Iowa","29","              Apparel and other textile products",311.0,288.6,113.3
"19000","Iowa","30","              Paper and allied products",314.7,426.4,476.3
"19000","Iowa","31","              Printing and publishing",1119.6,947.5,824.5
"19000","Iowa","32","              Chemicals and allied products",1677.6,1895.8,2317.8
"19000","Iowa","33","              Petroleum and coal products",25.0,33.1,37.2
"19000","Iowa","34","              Rubber and miscellaneous plastics products",685.0,705.7,862.5
"19000","Iowa","35","              Leather and leather products",42.8,36.4,35.3
"19000","Iowa","36","      Transportation and public utilities",5844.1,6126.2,6292.9
"19000","Iowa","37","          Transportation",2463.9,2678.2,2790.9
"19000","Iowa","38","              Railroad transportation",544.6,550.1,543.7
"19000","Iowa","39","              Local and interurban passenger transit",44.9,45.8,52.9
"19000","Iowa","40","              Trucking and warehousing",1518.4,1678.6,1781.2
"19000","Iowa","41","              Water transportation",24.4,33.0,31.0
"19000","Iowa","42","              Transportation by air",206.5,225.0,227.9
"19000","Iowa","43","              Pipelines, except natural gas",43.1,56.0,58.7
"19000","Iowa","44","              Transportation services",81.6,89.3,95.4
"19000","Iowa","45","          Communications",1493.1,1621.2,1708.3
"19000","Iowa","46","          Electric, gas, and sanitary services",1887.1,1826.6,1793.7
"19000","Iowa","47","      Wholesale trade",4951.8,5463.6,6219.8
"19000","Iowa","48","      Retail trade",5943.1,6333.0,6688.5
"19000","Iowa","49","      Finance, insurance, and real estate",13172.5,12736.1,12665.0
"19000","Iowa","50","          Depository institutions 3/",2322.9,2229.6,2024.0
"19000","Iowa","51","          Nondepository institutions 3/",260.1,300.7,432.5
"19000","Iowa","52","          Security and commodity brokers",174.8,224.8,300.2
"19000","Iowa","53","          Insurance carriers",3817.9,3254.2,3218.8
"19000","Iowa","54","          Insurance agents, brokers, and services",585.2,583.3,588.6
"19000","Iowa","55","          Real estate",6033.4,6109.3,6041.6
"19000","Iowa","56","          Holding and other investment offices",130.1,75.8,59.4
"19000","Iowa","57","      Services",11790.6,12426.6,12797.3
"19000","Iowa","58","          Hotels and other lodging places",346.8,366.7,365.9
"19000","Iowa","59","          Personal services",541.8,546.7,548.3
"19000","Iowa","60","          Business services 4/",2078.2,2266.6,2382.1
"19000","Iowa","61","          Automotive repair, services, and parking",676.1,712.6,703.4
"19000","Iowa","62","          Miscellaneous repair services",305.0,311.3,296.7
"19000","Iowa","63","          Motion pictures",69.1,66.3,64.8
"19000","Iowa","64","          Amusement and recreation services",522.4,693.6,786.6
"19000","Iowa","65","          Health services",4183.2,4286.2,4349.0
"19000","Iowa","66","          Legal services",511.9,534.6,548.4
"19000","Iowa","67","          Educational services",536.9,550.3,558.8
"19000","Iowa","68","          Social services",498.1,509.2,533.8
"19000","Iowa","69","          Membership organizations",466.5,477.5,489.3
"19000","Iowa","70","          Other services 4/",971.0,1027.8,1098.1
"19000","Iowa","71","          Private households",81.9,77.2,72.3
"19000","Iowa","72","  Government and government enterprises",8894.3,9052.9,9143.0
"19000","Iowa","73","      Federal civilian",1227.2,1182.6,1181.4
"19000","Iowa","74","      Military",284.2,280.6,283.8
"19000","Iowa","75","      State and local",7383.6,7589.7,7677.8
"19000","Iowa","","Addenda:","","",""
"19000","Iowa","76","  Electronic equipment and instruments 5/",1808.4,2129.2,2787.9
"19000","Iowa","77","  Depository and nondepository institutions 6/",2550.9,2512.9,2456.5
"19000","Iowa","78","  Business services and other services 7/",3049.6,3294.3,3480.1
"20000","Kansas","1","All industry total",67530.9,70361.2,74146.8
"20000","Kansas","2","  Private industries",57094.2,60253.8,64143.1
"20000","Kansas","3","      Agriculture, forestry, and fishing",2134.8,2745.3,3016.1
"20000","Kansas","4","          Farms",1808.9,2404.7,2644.8
"20000","Kansas","5","          Agricultural services, forestry, and fishing",334.7,340.9,371.2
"20000","Kansas","6","      Mining",1290.1,1368.0,1467.4
"20000","Kansas","7","          Metal mining",0.0,0.0,0.0
"20000","Kansas","8","          Coal mining",8.1,6.9,10.5
"20000","Kansas","9","          Oil and gas extraction",1208.2,1272.6,1363.9
"20000","Kansas","10","          Nonmetallic minerals, except fuels",74.7,88.7,93.0
"20000","Kansas","11","      Construction",2870.1,3163.0,3228.2
"20000","Kansas","12","      Manufacturing",11267.8,11527.2,12359.9
"20000","Kansas","13","          Durable goods manufacturing",5999.3,6029.3,6585.6
"20000","Kansas","14","              Lumber and wood products",266.5,269.6,207.4
"20000","Kansas","15","              Furniture and fixtures",63.0,58.9,68.3
"20000","Kansas","16","              Stone, clay, and glass products",504.8,487.5,458.8
"20000","Kansas","17","              Primary metal industries",149.7,175.3,159.2
"20000","Kansas","18","              Fabricated metal products",607.3,632.0,637.2
"20000","Kansas","19","              Industrial machinery and equipment",952.2,981.0,1119.6
"20000","Kansas","20","              Electronic and other electric equipment 2/",368.5,396.3,477.3
"20000","Kansas","21","              Motor vehicles and equipment",569.8,522.4,506.5
"20000","Kansas","22","              Other transportation equipment",2241.0,2220.4,2695.5
"20000","Kansas","23","              Instruments and related products 2/",177.4,166.8,153.8
"20000","Kansas","24","              Miscellaneous manufacturing industries",115.2,124.7,102.0
"20000","Kansas","25","          Nondurable goods manufacturing",5263.9,5500.3,5774.2
"20000","Kansas","26","              Food and kindred products",1766.3,1209.7,1214.0
"20000","Kansas","27","              Tobacco products",0.0,0.0,0.0
"20000","Kansas","28","              Textile mill products",12.0,1.8,1.9
"20000","Kansas","29","              Apparel and other textile products",103.3,118.5,114.1
"20000","Kansas","30","              Paper and allied products",284.6,392.1,456.1
"20000","Kansas","31","              Printing and publishing",1719.9,1907.1,2082.3
"20000","Kansas","32","              Chemicals and allied products",639.4,942.3,894.6
"20000","Kansas","33","              Petroleum and coal products",224.3,337.2,313.1
"20000","Kansas","34","              Rubber and miscellaneous plastics products",549.8,589.8,690.1
"20000","Kansas","35","              Leather and leather products",8.3,7.3,8.3
"20000","Kansas","36","      Transportation and public utilities",6990.8,7407.5,7544.4
"20000","Kansas","37","          Transportation",2587.1,2778.0,2795.7
"20000","Kansas","38","              Railroad transportation",875.5,892.5,824.1
"20000","Kansas","39","              Local and interurban passenger transit",75.4,68.7,77.4
"20000","Kansas","40","              Trucking and warehousing",1146.5,1256.3,1338.7
"20000","Kansas","41","              Water transportation",1.9,2.3,2.7
"20000","Kansas","42","              Transportation by air",225.5,254.7,255.4
"20000","Kansas","43","              Pipelines, except natural gas",106.8,124.0,121.3
"20000","Kansas","44","              Transportation services",154.0,178.1,176.1
"20000","Kansas","45","          Communications",2375.9,2624.2,2787.3
"20000","Kansas","46","          Electric, gas, and sanitary services",2029.3,2005.9,1961.4
"20000","Kansas","47","      Wholesale trade",4730.1,5415.8,6039.5
"20000","Kansas","48","      Retail trade",6287.0,6792.6,7444.3
"20000","Kansas","49","      Finance, insurance, and real estate",9887.8,9814.5,10346.2
"20000","Kansas","50","          Depository institutions 3/",1820.6,1641.0,1721.4
"20000","Kansas","51","          Nondepository institutions 3/",174.0,183.4,254.8
"20000","Kansas","52","          Security and commodity brokers",156.8,208.8,309.6
"20000","Kansas","53","          Insurance carriers",1337.6,1288.8,1378.7
"20000","Kansas","54","          Insurance agents, brokers, and services",532.5,508.5,524.7
"20000","Kansas","55","          Real estate",5814.5,5901.7,6061.6
"20000","Kansas","56","          Holding and other investment offices",97.8,80.5,95.4
"20000","Kansas","57","      Services",11766.6,12040.7,12697.3
"20000","Kansas","58","          Hotels and other lodging places",289.4,310.0,330.7
"20000","Kansas","59","          Personal services",532.0,528.1,545.1
